PC1	PC2	feat	edges	new_x	new_y	edge_adj	new_name	1	2
0.00604795068746983	-0.0262361487867875	IL.6_StaphA	4	1.20559795350081	-1.26281345938617	3	IL.6_StaphA	718.994098360656	128.40441433192
0.16844553831227	0.0469186437029239	MLN_CD103_CD11cMHCII_DC	3	-0.926709769477994	1.83278488583787	3	MLN_CD103_CD11cMHCII_DC	369.91606557377	575.585086511377
0.152707853248027	-0.112820076560081	MLN_CD103neg_CD11cMHCII_DC	4	-0.828443881929237	0.787758560581653	3	MLN_CD103neg_CD11cMHCII_DC	535.099016393443	383.619190017466
0.16457204565888	-0.0610987430259433	MLN_CD11cMHCII	2	0.868122237720692	-1.26669477697535	3		658.085694378123	121.742114599664
0.330099606761825	2.19098605502893	MLN_CD4_T_cells	15	-0.784382374150562	2.8861738160116	9	MLN_CD4_T_cells	370.56131147541	677.184389068022
0.165705726424213	-0.050612728003785	MLN_CD4_T_cellsCD44hi_CD62Lhi	2	-0.700506498629247	-1.00089183578677	3		485.199285509646	159.170635525043
0.210048030656558	0.279125872234354	MLN_CD4_T_cellsCD44hi_CD62Llo	2	-0.802491415464523	-1.34179633047571	3		473.959018375799	111.166836334694
0.165072291781281	-0.058067164088115	MLN_CD4_T_cellsCD44lo_CD62Lhi	2	-0.818020568304608	1.28768344439335	3		472.247472867881	481.431884330248
0.155266326705208	-0.0574877669313324	MLN_CD4_T_cellsCD44lo_CD62Llo	4	-0.604883804598609	1.05948447182538	3	MLN_CD4_T_cellsCD44lo_CD62Llo	343.460983606557	428.004368397561
0.336707910792862	2.27951560608229	MLN_CD8_T_cells	17	1.01647752457294	3.13046722739121	9	MLN_CD8_T_cells	548.00393442623	672.745871230013
0.170334477945679	0.142047906770781	MLN_CD8_T_cellsCD44hi_CD62Lhi	5	-1.49066205784727	-0.782881409850493	3	MLN_CD8_T_cellsCD44hi_CD62Lhi	327.975081967213	280.423650283745
0.163225257640123	-0.0620730523093305	MLN_CD8_T_cellsCD44lo_CD62Lhi	3	0.655506955796271	-1.24838979510392	3	MLN_CD8_T_cellsCD44lo_CD62Lhi	733.834754098361	66.2651645997871
0.165518400851776	0.00613076434456333	MLN_CD8_T_cellsCD44lo_CD62Llo	4	-0.604210790585587	-0.879872341090957	3	MLN_CD8_T_cellsCD44lo_CD62Llo	367.980327868852	330.356975961352
0.09481612632585	-0.84945066908359	MLN_Total_B_cells	10	0.09481612632585	-0.84945066908359	6	MLN_Total_B_cells	544.777704918033	39.6340575717302
0.336831293481953	2.21493631364013	MLN_Total_T_cells	19	1.318873925082	2.2645068470871	9	MLN_Total_T_cells	640.274098360656	624.408782729481
0.270688123947248	0.74970474024435	TNF.a_BacillusS	5	0.717348067734629	1.65026244754103	3	TNF.a_BacillusS	625	530
0.214377760138206	0.307035878371357	TNF.a_BacteroidesV	2	0.264522636258818	-1.07682069174396	3		591.559967115207	148.478862283838
0.199174535797393	0.16057682819358	TNF.a_CandidaA	5	0.457267028150564	0.103130413355967	3	TNF.a_CandidaA	602.849836065574	327.028087582845
0.250254539778851	0.590139352462924	TNF.a_PseudomonasA	4	0.137110281974472	1.19494479333769	3	TNF.a_PseudomonasA	620.916721311475	457.964363804125
0.162956649356561	-0.0575455185537121	1.1.1.1.1.2.1.3	2	1.71915542885013	-0.361666868026265	3		773	243
0.154812476347076	-0.238749263155697	12.1.1.1.10	2	0.913451353070201	-1.10652870875732	3		752.546885245902	316.554814729751
0.164797802611442	-0.0580937319558492	12.1.1.1.3	1	-0.623076880893482	-0.356042045134344	3		493.733190467644	249.973896674954
0.139085868662669	-0.0792457078898442	12.1.1.1.6	1	0.536053163288607	0.259274052750494	3		621.486702886719	336.618428682093
0.154946450012982	-0.240162756888636	12.1.1.1.7	2	0.455929517847732	-1.46517722437947	3		612.655875677754	93.793197244701
0.15956082632744	-0.050618718374847	12.1.1.1.8	1	1.32110743895152	-0.981794773830427	3		705.443934426229	158.364409738484
0.166063778883913	-0.0510434087971055	12.1.1.1.9	1	-0.560826318953982	-0.937337413304468	3		500.594135861777	168.119927136123
0.153921664935507	-0.22939673313878	12.1.1.2	1	-0.638637333399646	-0.776261223629187	3		533.808524590164	196.091811361565
0.165183109259757	-0.0583416125842879	13.1.1.1.3	1	-0.874030762789247	0.239843935695147	3		466.074309543711	333.882414778196
0.156303675180267	-0.219888315545822	13.1.1.2	2	-1.10560423248823	0.891191748659631	3		440.551440659751	425.60068222184
0.150842780012807	-0.246164221824995	21	2	-0.222060202622617	-1.24498163912996	3		537.931241794907	124.799607607709
-0.253030754187452	-0.214622554258987	30	4	0.177224306362374	-0.772202537284777	3	30	591	209
0.165984283331109	-0.0504740764193065	4.1.1.1.1	1	1.75157106005519	0.891935583083721	3		755.455002215681	425.705423810412
0.157680792563138	-0.0647693998497132	4.1.1.1.3	1	1.23325932963426	1.36345414534768	3		698.329277262182	492.101387284272
0.16607573093964	-0.0502312464178761	4.2.1.1.1.3	1	-0.54799658082308	-1.03509803596001	3		502.0081653901	154.353956397127
0.154131136657742	-0.225608856943213	4.2.1.1.2	1	-0.680638575637642	-0.817816743687503	3		487.3890285496	184.949996298526
0.153509781346142	-0.199097572600409	4.2.2.1.1.1	2	-0.313889765996069	-1.07700263965683	3		527.810246895542	148.453241644601
0.159067735387006	-0.0521917344968525	4.2.2.1.2	2	1.58090522380918	0.91001416771079	3		736.645067868969	428.251124320684
0.159047485506296	-0.0141384050696672	4.2.2.1.3	1	0.634874952435627	-1.25368896252285	3		632.378345917142	123.573502906393
0.159106299840232	-0.0147148863311077	4.2.2.2.1.2	1	-0.00825195098264037	-0.779209889368262	3		542.196721311475	292.142966620699
0.157960871085723	-0.282361247001347	6.1.1.1.1.1	2	1.26855485149679	-0.900253349572552	3		702.219373039817	173.341846988407
0.172294279823052	-0.161361095516344	6.1.1.1.1.2	1	-0.717527416737778	-1.01337015444632	3		483.323325099615	157.413525505967
0.171619137140444	-0.171175604958074	6.1.1.1.2	2	0.881713412559113	-1.16915084076299	3		533.163278688525	70.2170747202243
0.162738233663869	-0.33202830244472	6.1.1.2.1.1	2	-0.00944480407165244	-0.929033927700126	3		561.364646955615	169.289166209649
0.163471177842589	-0.357603339280677	6.1.1.2.2	2	0.614533886702852	1.34110601056579	3		630.136455452174	488.95447842545
0.157927802691184	-0.300635811331282	6.1.2	2	1.98453945030639	-0.756374114815677	3		781.131612261804	193.601919825617
0.161382986688263	-0.28927925359148	6.2	3	0.405027687539554	1.23084703958903	3	6.2	607.045730687493	473.428577229772
0.176354101537574	-0.0483888557010616	CCL2_PBS	8	1.12007097262408	1.35434965050618	6	CCL2_PBS	830.621639344262	518.993984076756
0.190088581085499	0.126249637290448	CXCL1_CandidaA	1	1.72992131302721	-0.59391997468324	3		753.068875447859	216.477581607883
0.167523917152544	-0.0972219610830472	IFN.y_ClostridiumP	1	0.0160026348819936	-0.914543038537882	3		555.746885245902	213.359274996031
0.163170799212151	-0.070329882861014	IL.1a_PBS	2	0.874879525573545	-0.718758488497596	3		658.830448827342	198.89869062308
0.161748472229727	-0.0577474345633474	MLN_Ly6C_Monocyte	3	-0.496170766557417	-1.19197908460104	3	MLN_Ly6C_Monocyte	519.613114754098	99.5540483848583
0.919747812362673	-0.146301809365202	MLN_Total_immune_cells_CD45+	14	1.51556587816803	1.00288002552251	6	MLN_Total_immune_cells_CD45+	679	338
0.220768065105358	0.352866292995349	TNF.a_ClostridiumP	2	-1.10480487355294	-0.62159306386584	3		440.63954200108	212.580849717298
