mouse_id	A10.MCP.1..CCL2.._BacillusS	A10.MCP.1..CCL2.._BacteroidesV	A10.MCP.1..CCL2.._CandidaA	A10.MCP.1..CCL2.._CD3-CD28	A10.MCP.1..CCL2.._ClostridiumP	A10.MCP.1..CCL2.._PBS	A10.MCP.1..CCL2.._PseudomonasA	A10.MCP.1..CCL2.._StaphA	A4.IL.1a._BacillusS	A4.IL.1a._BacteroidesV	A4.IL.1a._CandidaA	A4.IL.1a._CD3-CD28	A4.IL.1a._ClostridiumP	A4.IL.1a._PBS	A4.IL.1a._PseudomonasA	A4.IL.1a._StaphA	A5.IL.5._BacillusS	A5.IL.5._BacteroidesV	A5.IL.5._CandidaA	A5.IL.5._CD3-CD28	A5.IL.5._ClostridiumP	A5.IL.5._PBS	A5.IL.5._PseudomonasA	A5.IL.5._StaphA	A6.IFN.y._BacillusS	A6.IFN.y._BacteroidesV	A6.IFN.y._CandidaA	A6.IFN.y._CD3-CD28	A6.IFN.y._ClostridiumP	A6.IFN.y._PBS	A6.IFN.y._PseudomonasA	A6.IFN.y._StaphA	A7.TNF.a._BacillusS	A7.TNF.a._BacteroidesV	A7.TNF.a._CandidaA	A7.TNF.a._CD3-CD28	A7.TNF.a._ClostridiumP	A7.TNF.a._PBS	A7.TNF.a._PseudomonasA	A7.TNF.a._StaphA	A8.KC..CXCL1.._BacillusS	A8.KC..CXCL1.._BacteroidesV	A8.KC..CXCL1.._CandidaA	A8.KC..CXCL1.._CD3-CD28	A8.KC..CXCL1.._ClostridiumP	A8.KC..CXCL1.._PBS	A8.KC..CXCL1.._PseudomonasA	A8.KC..CXCL1.._StaphA	B2.IL.1b._BacillusS	B2.IL.1b._BacteroidesV	B2.IL.1b._CandidaA	B2.IL.1b._CD3-CD28	B2.IL.1b._ClostridiumP	B2.IL.1b._PBS	B2.IL.1b._PseudomonasA	B2.IL.1b._StaphA	B3.IL.10._BacillusS	B3.IL.10._BacteroidesV	B3.IL.10._CandidaA	B3.IL.10._CD3-CD28	B3.IL.10._ClostridiumP	B3.IL.10._PBS	B3.IL.10._PseudomonasA	B3.IL.10._StaphA	B4.MIP.1a..CCL3.._BacillusS	B4.MIP.1a..CCL3.._BacteroidesV	B4.MIP.1a..CCL3.._CandidaA	B4.MIP.1a..CCL3.._CD3-CD28	B4.MIP.1a..CCL3.._ClostridiumP	B4.MIP.1a..CCL3.._PBS	B4.MIP.1a..CCL3.._PseudomonasA	B4.MIP.1a..CCL3.._StaphA	B5.MIP.1b..CCL4.._BacillusS	B5.MIP.1b..CCL4.._BacteroidesV	B5.MIP.1b..CCL4.._CandidaA	B5.MIP.1b..CCL4.._CD3-CD28	B5.MIP.1b..CCL4.._ClostridiumP	B5.MIP.1b..CCL4.._PBS	B5.MIP.1b..CCL4.._PseudomonasA	B5.MIP.1b..CCL4.._StaphA	B6.IL.17._BacillusS	B6.IL.17._BacteroidesV	B6.IL.17._CandidaA	B6.IL.17._CD3-CD28	B6.IL.17._ClostridiumP	B6.IL.17._PBS	B6.IL.17._PseudomonasA	B6.IL.17._StaphA	B7.IL.6._BacillusS	B7.IL.6._BacteroidesV	B7.IL.6._CandidaA	B7.IL.6._CD3-CD28	B7.IL.6._ClostridiumP	B7.IL.6._PBS	B7.IL.6._PseudomonasA	B7.IL.6._StaphA	B9.IL.13._BacillusS	B9.IL.13._BacteroidesV	B9.IL.13._CandidaA	B9.IL.13._CD3-CD28	B9.IL.13._ClostridiumP	B9.IL.13._PBS	B9.IL.13._PseudomonasA	B9.IL.13._StaphA
505556	6.82007649893653	12.7349812076327	5.36297954478971	6.65851465277061	5.87547038138362	8.99757396633893	9.54522816494224	5.59986623027579	2.18483488490656	2.96374492124047	2.18352619661907	3.33639706731533	2.35461646233569	3.05881852703061	4.11774281862431	2.9317972601993	4.61647483872318	5.24169478460778	5.4544333150215	41.4881489747991	3.98302767494169	7.31289193261496	6.70977048206974	7.36180434077772	6.49418006569516	104.086754402695	7.42371949789894	4606.92087746431	6.19312116452947	15.9952609224551	898.367372644895	108.455750947031	10.1711602193335	34.1509323489885	3.58625020575782	242.004656290358	34.0605091291454	3.02225867862077	23.3051991223327	87.7951483240707	119.552205044888	348.82153962464	12.4085053657509	23.965942059672	78.286962595463	19.5285672501573	319.045418587315	94.0927122736578	5.50539051841246	4.76435036037586	7.89868371583989	6.52550303949837	4.16606115225261	8.71022676439512	7.66765282286582	8.6765216579323	1.00000000000004	45.8510613746174	9.66411394289005	125.512040449558	19.3146286295134	111.189606756276	140.142035476543	142.956416189217	135.81474334922	69.2831252831892	11.1723325589466	786.627870142279	82.2947056570643	8.88082381706683	215.88941683806	191.803922866417	26.2527232949133	35.7998556579591	14.1340256262203	416.20615072536	22.953722767654	23.8128076735074	56.4408362684316	63.8368104317488	4.18897613668678	5.24100173377213	4.87273177682433	138.721147159408	4.85458667008447	8.04123380611135	6.02184453784414	9.88429855385176	94.2069340745275	246.405599491258	50.5370142399498	128.874573098872	53.4284781452506	67.1845046251652	138.467340778468	80.0247701353662	5.19058797153079	5.57363547481727	5.29648952761609	7.17044039692749	4.78153276663701	5.64867787353298	5.30356366396403	6.37522644673149
505748	11.1673232878079	13.9443039549507	28.1411966270165	1.62273763521262	9.47732496619659	3.79925954616584	4.41248283593056	2.51093138289414	3.26699857766739	3.97259429348714	7.91427591445313	2.11327166506913	3.17125941399054	1.64518138724075	2.52192042153101	2.19269284744564	8.21765573978853	12.8724334710104	20.7175972149696	34.0520385812576	6.06724909739701	2.98572471314103	4.14032193086975	3.67118669163631	24.1413026977164	24.9868103978172	113.179904223451	2412.09578867126	11.4666279144972	2.72945162062052	114.283514573198	18.0348456000257	4.026228544584	8.0299253530671	11.1892885668061	93.7129356832675	9.29134702804773	2.01991942959184	5.75814532932129	12.6186040442154	30.3352984131767	79.949923630318	76.3995919270912	4.74301642362308	36.6208077655595	3.48724772704759	15.8199755375405	17.4899562634144	12.0672928798166	14.3984136343537	44.750974982434	2.99567100382806	8.91294698539174	2.63695723694109	3.58752924162546	4.24724243819146	1.00000000000004	207.681750726736	431.596328903487	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	45.6786197941596	114.341742225514	38.2053700066396	358.663580376299	27.1424389688066	8.13554651894157	107.48855973606	58.837632930874	43.093348120473	75.0485792481697	106.155253155009	180.960596943721	26.9778001080051	0	28.46655235483	28.6575559284339	10.2341653997129	19.2115246795416	38.8200681086067	112.427181513788	6.58085377055815	2.01472821554185	7.57886702943065	4.3398364366143	96.0915711840852	217.348332961817	114.472776106529	98.7307312262383	51.5852955791806	1.00000000000294	139.548538327233	37.8544252431754	6.2950202636345	11.9844394167764	22.654511342929	6.42634796403372	6.16411867379071	1.48042405595919	2.95919577445993	1.51846243412217
505749	18.7744130226183	12.9723605240566	11.5073622627666	12.3907700842433	9.21554286525622	8.76045457220786	16.3695925871122	13.4224496618566	5.80936612489462	4.21053558261979	3.66398174473517	4.29905523542707	3.38039758717848	3.04265784365536	5.20684274864105	3.50430527244073	8.0363048298723	8.06645040688577	6.24810714560154	284.79020990738	5.48122012809607	7.89105503425675	7.84114465068211	6.92990698228814	50.0314198486099	810.735529522801	15.8752266149827	7703.29863555795	63.2160086965485	16.6181226611524	1526.45359322089	33.1822042279251	13.3107570093758	42.7766232692284	6.60462153396934	369.852777701217	33.0802821780072	4.497631665307	27.8685506406075	46.6786113881202	244.976013323868	374.4840489639	32.0954868942564	33.889383466817	165.711725782149	26.0701857210983	337.641560127382	125.824643737627	12.2040390815289	8.98070353694963	11.4317218164652	13.5910939578333	8.97586079454926	13.8682801587629	9.68264487155773	10.4872531468424	136.407972733451	239.600361171207	124.014950830879	322.543816632445	109.199672159882	123.657750149802	154.307153873833	179.60473279783	246.839639685794	457.855919642573	29.1558985853813	726.419077556242	108.623736320978	25.9950567890868	330.117509433093	196.761054341408	141.241049166967	128.818126136518	29.9918987992523	468.810748822632	47.4056775910649	49.2598424584172	104.43578563426	95.1394758962493	11.2451214988409	11.9569515864998	9.41227828477872	291.92623232713	9.28118529550227	12.1291576092589	10.8432972018059	9.17899624589067	103.232480148221	236.968559074767	56.5986266520798	175.81978996133	100.349640690424	67.5532409354608	203.038884898678	99.2717203336444	9.8748040424034	4.56406871342905	7.51667425168499	15.8966793167075	7.72239036851258	9.61425460621474	12.6003964215466	7.79361075135404
505750	7.9546150549326	5.86610220377819	6.9200378242448	3.86071366187035	8.3594462425145	5.36297954478971	0	9.0072575163794	1.9954780847292	2.90141170243911	3.56294176595065	3.73447441365788	4.02400947611701	1.61339996622573	6.42598647267121	2.47527391462887	2.26208795119891	6.39773625487127	5.31229813452195	24.8518596253443	6.23413601893584	2.15364856618677	4.94515763177407	3.8714500524089	13.9222161520816	16.4962879722681	1.19318701437698	2102.33267037178	24.3015650363779	0	1198.9124986961	33.6506909006138	5.14953585191795	6.39607854690975	3.77691907852538	90.8320297490083	10.3190137807944	1.38296170331609	1	8.5959628891724	16.7418128344181	28.1712617794807	19.8395462138191	5.19452261398481	28.0724238931474	3.16146166241886	48.2090277024062	19.4122878551972	3.40307096879822	12.5136533698199	7.22375325730067	1.60131211841144	10.7359867112653	0	9.89884629685597	14.4654484677553	14.0155011477231	131.239455583264	177.83479462148	1.00000000000004	30.1552195630361	1.00000000000004	1.00000000000004	1.00000000000004	44.5638784855923	87.4932864567583	9.0676766081252	298.156772069594	14.6018983580484	2.51486784361216	138.220351204902	53.97245398166	16.4958950772363	38.4701385260524	30.6678264831613	148.054982510755	0	0	0	0	3.91862832769734	7.77130013569797	10.1638945203156	66.962420403589	47.3675884997213	0	4.71484382530538	3.02004462204439	93.3645827045252	198.833116539594	35.7742124002784	99.6966529966002	1.00000000000294	1.00000000000294	116.871776042812	74.5311505260035	3.56318962502533	6.71227987566861	0	2.61123448702874	3.48214650158161	2.40947845502893	0	35.7203477178429
505751	24.716606441661	21.3396401132391	9.86549756366911	11.8715556732254	19.2635478293098	10.5600039658986	29.1595513521283	22.7602752072783	2.49855930924351	4.68597101689923	3.79118450924527	3.35609770059415	4.89533840601444	3.05587807059764	6.84157733374128	4.76903214965973	5.2946180906588	8.136914214023	8.47650367448071	186.962301706126	10.1756854864691	5.81506265170184	9.79752515021165	9.88773269954087	27.3737743512995	1283.82738204142	21.9761734098371	3904.87662053614	411.906380946572	11.5568476344833	19649.3699459555	1167.03435770631	10.7573335632043	61.5091259622275	6.30948573297682	170.187752804705	84.9282103190255	4.23130205063472	40.0656361712563	111.582199870769	357.529668681706	714.883198867903	56.0289266923233	43.5141334795856	382.256187206715	27.4528860299714	657.420734086923	315.2204808578	4.66380783698837	13.5449493925203	10.9805531976306	10.9505645451874	14.3468667394657	10.0713624672206	11.4769722827701	15.6554932194115	108.460340688663	190.883187506577	142.751086391323	159.217304976828	257.683137896341	120.86159144911	222.338755621087	234.589860432117	326.683696910242	589.755807708869	43.9129930760985	601.686610299371	318.737056935098	22.630092066281	777.236780328927	469.6056050678	107.912572807023	260.687415779364	35.383852711067	617.834094774012	129.385943777675	36.4850905113237	293.326222578881	225.121367960802	8.8633845366232	11.8404993821355	12.6873626054818	221.527161815892	26.8705513839018	7.44619406568041	15.0784018481693	15.2748409826086	114.104302642583	201.146797355855	86.3999678320742	171.110060401713	115.583046477904	74.9234969505134	209.204379305385	116.554252542823	7.92876375338296	16.2132708843645	7.70740653987339	13.8255427390506	9.13292613806421	7.15559669715713	9.30459678649675	6.7012486887544
505756	54.9589721408834	16.9274323576476	18.0521850904551	22.0885327619662	54.2223424207925	31.0407049762789	16.8655323980506	26.9729745963246	5.43195537119415	5.82563574754886	6.19992905372953	3.76436990066879	8.66679618265732	1.80135967224022	14.0472058910834	5.07632148135305	33.5478175866364	52.9544893538238	19.7079352837205	260.187023822191	34.1051572070204	5.90179675735843	42.5691284649123	20.9043348834469	2251.19250508283	3603.86379390968	3333.97081329408	3711.55094459921	0	5.23396138589818	10001	10001	30.9099775066901	48.3345268914021	57.4462833894025	117.840578386199	128.123713175224	4.47830003646347	49.2864650317294	85.3951491889896	633.351822455357	629.024355437628	151.756328909704	72.8240964243017	848.357267971345	39.2378016052099	687.509963019374	302.298225729916	12.0116352883848	11.6834073537995	8.61879667525094	11.9509540390879	14.5325099116852	3.63799385706307	14.1562852963755	9.50144243061855	267.225292034507	510.448572988914	64.9435455719875	323.98004171507	270.086655173948	1.00000000000004	390.059525933534	204.705443645324	2156.59878027295	1289.28994542041	730.95353573671	424.764826271588	1485.68341996772	333.793830645964	1164.9148317594	782.05947647571	1066.01243666946	720.906709627385	452.045883339957	587.010209027048	703.385497359502	162.812512419633	830.246163467686	484.991873235423	65.9321389674333	31.2596390825851	47.9924533584745	360.364477551031	330.878112651358	4.83194171376087	79.1980134373448	116.9928552316	177.966915647751	626.000000000029	100.303317173936	135.336230158954	152.239637130169	77.0178182758145	626.000000000029	155.510447637567	10.9560927227624	10.3472876138814	13.1276222442165	15.4135332363273	11.288177643834	4.85446930211352	9.44976814187349	9.92083499139679
514851	11.8084416339539	7.94980268593238	12.4150193325115	8.90076022966732	7.80070960234664	5.48358134631589	11.842426859714	11.1381734174413	4.01757087148732	4.28097558253887	3.74862570736386	3.69995627994904	3.44140165490904	2.30107955999001	3.3122032624835	4.01596174199145	8.27835882868019	8.11676401459565	9.45462137024296	68.418543569323	6.92990698228814	4.40723140756565	8.12180024075981	6.91067966127461	99.1630460257771	13.8086232230099	27.8768418406112	2076.90327952472	26.3357539588793	3.97121197537625	506.162820424851	15.6192026542592	7.72459564126812	8.72097287234784	4.87519535276429	226.704460122313	12.7632599382785	3.00160086481341	12.2286053851278	17.4681300441313	226.493075548029	166.651953592172	31.9069930693471	32.2406293508977	113.392916248065	15.7834196129129	189.673765638516	168.577464502511	12.0268115056815	10.8456953592345	12.691703016215	13.457830065643	11.5172146323072	9.15048511200887	9.83488910182491	12.5899253663594	121.149196496144	160.864122334529	141.997401830127	126.365244321313	140.898857021141	111.704033397343	187.05116409179	139.176946574546	132.166578904126	179.874515622224	36.734031635953	478.453857024284	82.7889702836381	7.35514273457475	203.863340770259	178.835409798043	70.541818937915	42.4633756991594	57.8705065444067	310.517009923857	26.6793913439818	8.55089087016123	67.8052448334611	71.7900044474668	17.4156872070044	9.46373260317076	12.7748247330073	77.5079926651795	14.9152035391681	5.35814888363802	12.042966812747	18.94164931012	124.948808734941	185.184654055197	78.5545460515035	147.368792570983	93.0831737878161	79.0756095415362	185.288969557704	105.885698203427	11.6438697929385	6.99629032066197	8.45677425685401	12.2710310639266	5.71672317548445	5.75977122027429	8.72967915973325	10.5589980874122
514855	25.0740278787552	12.2355451461911	10.0402785069824	7.15376053040636	14.8791173324224	0	13.1030943977009	19.7184314973977	2.17306670231167	3.68273667283199	3.48739167255351	1.4851728516668	3.57997535114254	0	5.0192200281317	1.9237197828379	3.29001339177547	7.86608850920198	7.21535617903952	13.9529219667466	4.20956132844647	0	4.26278219167591	0	13.7438812449011	115.418571764186	8.14756860610507	1412.56811930418	121.478653076045	0	2872.65492762027	193.32547915874	9.72250560607315	52.0616262470053	7.0342222787897	9.17524530533039	34.0642763813244	1.47171887815316	30.5158160508364	55.5053266556816	597.993588527383	875.800774922246	65.2231438573226	26.167425310684	587.133499499927	4.21043580945422	824.975969913685	1034.49615068198	7.35401767343039	9.75135296025359	5.86589529318759	2.44284333717551	7.5362563387385	0	2.64046891283972	3.8934488314229	1.00000000000004	40.9010214726833	87.4590936631324	1.00000000000004	37.1208358282411	1.00000000000004	57.4861398182183	1.00000000000004	358.674704376221	925.045134025358	44.3909461521862	114.298804533409	231.875746339417	11.1556086159021	612.857720701478	580.474145336995	46.8651169286555	0	29.5688117073593	170.508416470607	78.9295327532552	0	132.858900635227	182.555817163535	0	64.7635428697362	4.81385494723393	272.298566839482	8.15551550077902	0	39.4792155932375	9.61862103327374	124.139749988072	170.872787939144	70.6987424704803	178.609476160513	189.890245458118	1.00000000000294	223.236895677756	104.739842351197	4.89972938967307	0	6.81536327775233	3.12481400857844	18.8282709597763	0	6.81167785995564	0
514857	31.5817749184094	30.1926140139444	3.91353317670344	22.5213711906996	28.176584373521	13.0788881587742	27.7868420192848	41.642283316049	4.8747859391719	4.53127221100532	1.84428505276064	5.14232346461376	5.16147875421903	3.88791140604131	4.85084238579894	5.8709017271177	10.9427803041283	9.45462137024296	1.81526671262253	59.9107276621049	8.87148948734358	9.76573864788569	10.6169477400182	11.1887446323839	470.926924772644	28.3406900283077	0	7986.07638386851	51.1647188522519	24.4019178867849	1086.21420000875	97.5598603132558	11.618074030304	35.774209986186	3.47816562838084	345.175327995507	48.7162824322662	4.65879543491552	31.913070509014	73.7754879152975	522.998829563535	745.524861095666	20.7801696168896	117.183681804789	508.118464025962	51.3675239321317	846.440677857515	641.740848256167	11.7640954812377	12.6153610889809	4.39858682204862	12.7579077271813	12.7630019856827	10.2987961227195	14.6408951304801	14.9509292540723	183.87472090048	172.098569992675	1.00000000000004	242.470845443079	155.639511248191	86.4475687279341	227.027925708136	177.137572953943	115.231125143578	336.641743522639	10.3949963781388	684.85282195473	195.896922316551	15.7705122714521	419.961387697849	477.471705027651	67.451928888202	97.2173397802941	2.22994335086627	465.824824565352	58.7747117469014	42.0766034786486	100.519985479264	136.073236279124	24.6187345730337	17.1519464664546	2.82085125574794	221.003866234829	11.3538051301529	12.1168339296208	16.399997267088	32.0446288855201	89.8609109958283	177.887240583047	1.00000000000294	143.099139702777	95.2158196103175	81.4096920394324	154.043838727009	116.753628489453	10.8866442096149	12.309771417256	2.80208568193811	13.348634299036	11.9805677150163	8.67654781419984	13.5618937090638	13.3021047611278
514957	11.7793100981803	18.4538066754454	9.04599554450902	9.83151887376458	14.4555183395088	7.09646264599627	16.8131392876778	9.67621863770173	3.90224967864853	4.61177945472673	3.8640525005449	3.02213158706947	4.41633554914331	2.65805097797114	3.74390666239567	3.83390000043752	6.421214816249	13.3331284932161	12.1520535355914	58.3323393028944	8.54794975252408	5.13637775765286	9.74456262942992	7.6176798080478	208.491906982029	111.274712632345	15.0114404034982	1323.57115945421	21.3409682520925	6.49418006569516	51.3163341000784	40.7254629250064	6.27647051759679	16.1723679621011	3.58197150844169	55.0390945616795	23.5225624861964	2.94802946165103	14.9936011653271	19.9982250945892	244.164501259165	482.202826033001	62.5592160479552	41.5191475000332	282.691753207157	35.8344223166687	712.318251940806	302.340565561305	11.5725778890721	14.3262524988205	11.7338291426512	11.0956152161133	11.2660075431304	8.06927459002611	11.0405647895851	10.9755542920071	115.652198835787	179.036574693493	113.974937270234	245.050145231088	155.70602566464	1.48714443436207	149.47769562145	230.82433261506	104.38985583077	306.762835990428	19.4662641958068	284.25182025681	104.457349925592	10.7359732250587	304.307839197155	183.978116397183	50.4101204595248	89.8586046599128	34.8631007339176	170.652396483347	61.9447110908458	11.0418656616473	70.9830085348352	52.5396147146143	9.46373260317076	11.7854521462382	11.6329317932946	99.1153547718201	11.7915648618539	6.23933919020403	14.4025479409005	5.23633603714137	101.777102556395	195.840140119425	76.092411671245	90.6579360472901	83.6445886189076	56.4219420449048	145.785939224895	81.4932727341077	6.60942547374016	8.20362425816616	9.18249197030532	7.09996959294971	9.44212303535433	4.46808973602406	7.33026514731953	5.63437057783569
515050	3.94440506865438	6.68225128735195	3.82996366207865	9.79754250545597	10.900104592952	0	6.59683677705409	12.5604868977486	3.77698078821371	4.71134898083682	1.85785152592833	3.0750080923466	2.80804745105532	1.36535541957037	2.74969502747099	3.42306240416588	7.81124202417296	8.60420220595478	6.17834936873485	15.5753389216805	8.84053463919478	2.09089289956656	2.08154618372963	9.6494195842976	9.82354428182824	19.1628575212875	7.48601198725911	1829.51342570088	11.4216287365493	0	2.45882631967023	6.38922692860509	5.81866790628324	6.80301579275187	3.38765561372505	58.5615983078441	4.34487481036005	1.33178925035746	5.12518341333238	8.55160878091089	117.89285754528	57.4338921967686	24.9098136464213	9.54521667160683	25.3642246995443	1.90487457596508	56.5021249474626	61.6679078067374	1.04723715078377	5.42267273918476	11.2158554643765	0	4.65128092216804	3.01399553612438	13.2888786105979	6.24980530000658	97.3677459939267	1.00000000000004	122.512757035375	1.00000000000004	69.9198627375326	1.00000000000004	1.00000000000004	1.00000000000004	24.8169573113374	70.0809101471929	4.41105771775867	249.461883496742	22.285345491895	1.01852673378658	42.3919898885599	28.7808362034611	36.8996717797214	0	24.9273708023997	132.001831830064	22.6527067639757	0	0	30.2243901349251	0	0	8.21012218576307	50.6357052491717	4.54570038608385	1.46082828462407	4.47959466915269	3.66774449569437	80.6012495260442	166.881880955654	42.2673018314005	82.6232130265514	48.3165888605849	1.00000000000294	103.999625608605	58.5320274119215	0	2.77764923510834	7.18157585968584	2.76545262182107	2.93749798136528	1.08640622194192	7.57644872448722	6.37157730959413
515055	9.58888680714428	8.79915041853244	7.08214408191592	6.60157929115142	10.3511102980512	3.46469999805231	8.55742445507303	8.49945619369601	2.95211399114422	3.49200178660559	3.70465710813964	2.17176051809784	4.01113560617518	2.16132107964216	3.29409649736495	3.20555576646464	8.5939669083106	8.69647070483485	7.39119774231195	47.774389440811	6.50595703249778	3.52451663880255	6.06724909739701	5.36545449445134	27.3319920279976	100.682823824564	20.5612655782003	2219.81582499979	14.4957622317561	5.45860228239003	1492.62078771941	19.9975271851842	11.9494106285345	23.192019636353	4.31532329512884	87.4965600433921	17.2654274346344	3.09548363181864	30.8856809122258	24.5972465828008	52.1334682623576	69.033138728735	19.4768646414621	8.68965934544252	30.809450346117	9.48316483769324	66.0063367273918	38.3970742455934	12.7731911797473	7.08473093920818	9.49166379422887	10.2097076879785	22.3129969019429	7.2841726338434	10.4276852180461	9.37445128529579	134.668571925331	240.761732482299	45.1603687293523	153.639492214132	245.487752692783	88.3131072476146	125.796625067718	1.00000000000004	224.033157130965	303.865340998454	22.1488055858565	432.966295768924	80.7090638841779	7.74002097653598	405.093504781134	244.214167822169	78.9473723418336	81.8574145214274	40.1762369137666	239.402161090568	48.1248460139584	32.8557787093886	97.6677317122917	68.1024192459889	9.76273273433246	10.2810944698355	8.67906231949408	184.200729768892	13.9458617219388	4.31382540946641	8.02495146347765	6.59606864733862	112.752969097614	198.452047358524	57.8983236655396	87.7190643752808	138.098739750055	61.1055392604811	177.953997814762	73.9784246161605	6.85961032523204	10.1665765799629	7.34143280859458	7.27074158035863	6.30230521337292	7.86490788090416	7.27074158035863	6.36792849419395
515056	25.1643751316787	24.2583690102698	13.035312617054	12.4489660879001	11.2936337674082	5.4975191672769	15.4746665344474	12.1045363813462	3.71563331548125	3.81331377909842	3.66554345399125	3.56294176595065	3.77855811867216	2.28510306173401	4.26620131560316	3.75177281821117	8.50200104247985	9.77633115508428	12.7083887572598	471.890708775874	8.49179954530979	6.19228132104565	9.83464339157788	8.6400521913151	522.875946774055	2931.6928893296	21.1116660213686	17546.5793235022	69.5187466601367	17.1441817979329	921.580919121491	1546.45417435042	15.6839514138484	42.6346986177784	33.9644554398458	195.450308512365	18.0722133472256	3.8043107795834	16.6392145882799	28.6107022984879	200.044034306694	507.758418022637	167.3410568119	34.9478666633836	71.6341821539551	17.289547104625	230.960158745858	64.6641381882535	9.49166379422887	13.4168522609072	12.4425143178251	11.602790567041	10.0072304961834	7.47073190356337	10.9705557047418	12.2699456939322	149.072885551422	244.721669036752	113.097280023151	278.669130345675	83.7120704326142	21.6454389890738	118.626242693269	161.980534846758	259.537318421196	483.086697454263	112.495275940986	503.546566236131	50.0325314743187	24.1035579987581	271.068615554739	98.7644191242672	105.215707243748	161.738452557052	58.7170850481169	474.593638548067	52.3431153132238	20.0661815822549	76.7083355318823	64.7591822321124	14.6550464021767	13.7413192033038	12.9753629129538	243.998259873819	10.35161022442	7.89508807233183	12.1414848501903	11.14877174289	114.178231878519	196.10633318423	76.8849624679505	159.142987636594	84.241388217548	67.7031258348651	133.63146441047	97.1165458528052	14.244184819017	11.713507124063	8.11314474636102	13.6820902836353	6.87805852465735	4.99399198928943	10.8557851021753	11.4311782424919
515057	45.9823467213083	24.7347248425286	14.3109391044757	8.53326873515157	18.5575998755339	3.07341304376741	9.80724979720233	57.8004096984377	4.50286733617471	4.15347864670237	4.91077053932055	2.16392926570589	4.41467672510999	1.50684118055388	4.07240517644847	3.69525740995418	6.93952666362648	6.78609566721463	9.58612715977918	16.9443479949425	6.47767158766624	1.81232997128624	5.25490914338662	4.32448252680479	183.238604431749	645.541240008027	18.9425267901071	2896.6609740167	43.742970236499	0	830.059464412669	1839.0001560049	8.72261931531493	23.387375044266	5.25477478524695	59.0263638512119	25.7311398645224	1.76588840668466	8.60089298932761	54.2562645166012	719.100766883509	1010.04776311087	74.0794204664	40.9128469394663	539.475712730382	12.4198175715137	435.006908810093	1024.6832576646	16.1801765389204	7.63945781018661	14.5944360551965	4.84857443534317	5.23664571036729	1.44858616479995	4.11353365937914	5.02671258823962	126.50728475813	1.00000000000004	131.379939705122	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	174.132393507722	410.170067013441	21.5795234054929	303.235495214462	192.144310682349	2.26922288105573	132.117667977528	510.727961072263	101.524607388674	101.047448449093	49.5776265991269	183.539612801135	52.9518156240682	0	59.503608012075	180.071122401655	20.9895401980802	12.806101684029	8.69019779567339	98.0438605039474	7.88969241437803	2.97899846025546	6.01202460858279	27.0486647315791	115.173267893543	626.000000000029	78.413644050009	73.4904835132717	81.0737108669892	22.8866980796815	127.485105221662	86.8336625071219	45.6577965317694	24.3099522302565	7.18528819111449	3.99821463880307	5.3247964669001	0	5.19058797153079	2.74718487070156
515149	16.8750568223786	1	9.66651417952927	17.1795771123212	11.6773404628156	2.8568424345436	26.5531341764369	7.85359322536946	0	0	3.63590841077642	0	2.57302542039197	1.45119879014519	3.04853110950853	3.99506207037612	13.6766949780287	97.0235356269	8.86116792841791	14.2303401207899	5.39654254544413	2.67225295171707	6.77176475056372	5.11452625791991	0	6.70642456564598	7.78824906658008	10.7555687322868	0	0	22.1117785068441	8.92799019527858	1	1	3.2836003546425	1	44.5230513611713	1.65830721401176	11.7204362399837	9.80267775854986	751.649678188496	378.060698403379	36.2494971703458	27.0182160372742	647.480708392855	12.0706942361478	1	120.663184581622	11.8802074652072	10.9655574361309	13.2888786105979	7.27952124777301	11.865054304495	1.5055283537657	1.85502582380997	6.6255934427905	90.1704371783819	55.5573942863276	94.6256786955827	1.00000000000004	59.3221338811508	1.00000000000004	1.00000000000004	1.00000000000004	159.063260561237	56.6310600492521	23.8256759741146	5.64295422643754	1	4.46796941504162	215.895321072849	26.8414255256769	0	183.929824895372	0	0	0	0	0	13.5709142599299	0	0	7.31957869737185	5.26435358241628	18.4869294345402	2.84999410269867	0	12.09835509437	1.00000000000294	1.00000000000294	67.7529646230538	1.00000000000294	1.00000000000294	1.00000000000294	100.326484995367	1.00000000000294	0	0	8.6462011611177	3.7561928438362	19.1906438112454	0	0	2.35684566300712
